row_id,numeric__displacement,numeric__horsepower,numeric__weight,numeric__acceleration,numeric__model_year,categorical__cylinders_3,categorical__cylinders_4,categorical__cylinders_5,categorical__cylinders_6,categorical__cylinders_8,categorical__origin_1,categorical__origin_2,categorical__origin_3,missing__horsepower_missing
322,-0.8160149752133429,-0.7589578061532469,-0.8388180015288331,-0.1594598531958557,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,-0.9229962312632753,-0.40792496092640396,-0.9996672929059413,-0.41318225006074033,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,-0.9132706625314633,-0.6239451733736919,-0.9591571010035584,-0.23195196658582257,-1.1407268569468598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
330,-0.9813496436541476,-0.9749780186005349,-1.3332806379843876,-0.6669046469256249,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,0.3899555475313504,-0.083894642255472,-0.21448445573916933,-0.23195196658582257,-0.8627566343345221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
248,-1.0397030560450198,-0.8939704389328019,-1.0711558668513226,1.0729060744335859,0.527094478727167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
256,-0.5047967757953575,-0.40792496092640396,-0.2966963157763579,-0.0869677398058882,0.527094478727167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134,0.5650157847039672,-0.083894642255472,0.967459966824469,0.4929691673138485,-0.5847864117221843,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
245,-0.9910752123859596,-1.488026023162844,-1.1724313466072795,2.1240417185881086,0.527094478727167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,-0.5047967757953575,-0.29991485470275997,-0.47303479817496524,-0.268198023280806,-0.02884596649750869,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
290,1.5375726578851714,1.4012443183196328,1.6573247053973992,-0.268198023280806,0.8050647013395047,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
45,2.0238510944757735,1.9412948494378528,2.5866761666873566,-1.319333667435329,-1.4186970795591978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
366,0.07873734811336505,-0.40792496092640396,0.10840560324746977,0.5292152240088326,1.3610051465641804,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
66,1.5472982266169835,1.347239265207811,1.3820936957076808,-0.9568731004854937,-1.1407268569468598,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
321,-0.7090337191634104,-0.29991485470275997,-0.6374585182493423,-0.23195196658582257,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
86,1.5375726578851714,1.9412948494378528,1.3475408849674133,-0.9568731004854937,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
243,-0.6895825816997863,0.18613062330363797,-0.4396734636671206,-1.0293652138754605,0.2491242561148291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,-0.8840939563360272,-0.542937593705959,-0.9138810041714835,-0.12321379650087164,-0.02884596649750869,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160,1.5472982266169835,1.2122266324282558,2.0111931464270367,-0.7756428170105759,-0.3068161891098465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
13,2.0238510944757735,1.266231685540078,0.9436304421760086,-2.225485084809918,-1.6966673021715355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
36,0.5650157847039672,-0.083894642255472,0.4289127097692628,-0.05072168311090479,-1.4186970795591978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29,1.0901964962218176,2.427340327444251,2.1005538638587633,1.0366600177386018,-1.6966673021715355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
171,-0.5047967757953575,-0.677950226485514,-0.4492052735265048,1.0366600177386018,-0.3068161891098465,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
143,-1.098056468435892,-0.9749780186005349,-1.1986438237205859,-0.05072168311090479,-0.5847864117221843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
318,-0.9229962312632753,-0.677950226485514,-0.9305616714254059,0.05801648697404613,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
272,-0.3491876760863648,0.051117990524082994,-0.26690940996578233,0.3842309972288976,0.527094478727167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
222,1.0999220649536294,1.1312190527605228,1.0854161138343483,-1.1381033839604113,0.2491242561148291,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,2.5587573747254355,3.2914211772334028,2.3614871587594055,-1.6817942343851646,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
52,-1.098056468435892,-0.8939704389328019,-1.0663899619216304,1.3991205846884374,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241,-0.9229962312632753,-0.677950226485514,-0.9281787189605598,-0.5581664768406747,0.2491242561148291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
298,-0.08659732032743966,-0.7049527530414249,0.6683994324862904,1.6165969248583392,0.8050647013395047,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
326,-0.9910752123859596,-1.488026023162844,-1.0532837233649772,2.1965338319780754,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,-0.6993081504315983,-0.40792496092640396,-0.014316448692101549,0.4929691673138485,-0.3068161891098465,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,1.2263544584671862,1.266231685540078,1.342774980037721,-0.9568731004854937,-1.4186970795591978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
333,-1.0008007811177717,-1.10999065138009,-1.3392380191465025,-0.12321379650087164,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
207,-0.5047967757953575,-0.8399653858209799,-0.48137513180192637,-0.7393967603155924,-0.02884596649750869,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
255,0.07873734811336505,-0.488932540594137,-0.004784638832717367,0.05801648697404613,0.527094478727167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
388,0.6817226094857117,-0.488932540594137,0.05478917278843376,0.4929691673138485,1.638975369176518,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,1.0707453587581934,0.9962064199809679,0.5718898576600255,-1.8630245178600824,-1.6966673021715355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
257,0.32187656640866613,-0.083894642255472,0.5492518092439881,0.5654612807038154,0.527094478727167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
357,-0.8160149752133429,-0.7589578061532469,-0.7375425217728763,0.4204770539238817,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,0.5650157847039672,-0.40792496092640396,0.06193803018297189,0.3117388838389307,-0.8627566343345221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
227,0.38022997879953835,0.051117990524082994,0.543294428081873,0.45672311061886445,0.2491242561148291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
341,-0.3491876760863648,-0.29991485470275997,-0.4158439390186601,-0.44942830675572376,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
214,1.5375726578851714,1.1312190527605228,1.2939244545083772,-1.319333667435329,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
172,-0.5631501881862297,-0.19190474847911598,-0.3181428879599723,-0.7756428170105759,-0.3068161891098465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,0.5650157847039672,-0.083894642255472,0.36814742191568867,0.8554297342636841,-0.8627566343345221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
216,1.2263544584671862,1.266231685540078,0.9364815847814705,-0.594412533535658,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
62,-0.6798570129679743,-0.461930014038226,-0.885285574593331,0.3117388838389307,-1.1407268569468598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,0.5650157847039672,-0.083894642255472,0.37291332684538075,-0.23195196658582257,-1.4186970795591978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,-0.9132706625314633,-0.29991485470275997,-1.0997512964294751,1.2178903012135196,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
268,-0.5631501881862297,-0.218907275035027,-0.4873325129640415,-0.5219204201456913,0.527094478727167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201,0.5650157847039672,-0.677950226485514,0.7208243867129034,1.9428114351131907,-0.02884596649750869,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
355,-0.8938195250678392,-0.29991485470275997,-0.7732868087455669,0.05801648697404613,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28,1.2263544584671862,2.886383278894738,1.6835371825107055,-0.7756428170105759,-1.6966673021715355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
312,-0.9132706625314633,-0.8939704389328019,-1.0115820552301715,-0.05072168311090479,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
231,1.5375726578851714,1.806282216658298,1.4249868400749097,-1.5368100076052305,0.2491242561148291,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
261,0.32187656640866613,0.18613062330363797,0.7756322934043625,1.1091521311285686,0.527094478727167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
289,1.2263544584671862,0.8611937872014129,1.025842302213197,-0.1594598531958557,0.8050647013395047,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
163,0.6428203345584635,0.18613062330363797,0.9066946789708948,1.2178903012135196,-0.3068161891098465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
339,-0.5534246194544177,-0.515935067150048,-0.5707358492336531,0.021770430279062062,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
139,1.2263544584671862,1.266231685540078,1.7728978999424323,-0.7756428170105759,-0.5847864117221843,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
63,1.5375726578851714,1.6712695838787428,1.5548577494090192,-1.319333667435329,-1.1407268569468598,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
136,0.32187656640866613,0.051117990524082994,0.7672919597774013,0.3117388838389307,-0.5847864117221843,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
129,0.5650157847039672,-0.083894642255472,0.437253043396224,0.4929691673138485,-0.5847864117221843,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,2.5587573747254355,3.2914211772334028,1.7347706605048956,-2.044254801335,-1.6966673021715355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
65,1.2263544584671862,1.266231685540078,1.389242553102219,-0.7756428170105759,-1.1407268569468598,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
301,0.6622714720220876,-0.353919907814582,0.5373370469197579,2.377764115452993,0.8050647013395047,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15,-0.7673871315542826,-0.218907275035027,-0.7113300446595697,-0.23195196658582257,-1.6966673021715355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
157,2.0238510944757735,1.806282216658298,2.02429938498369,-1.5005639509102469,-0.3068161891098465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
41,1.5472982266169835,1.347239265207811,1.4118806015182563,-0.7756428170105759,-1.4186970795591978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
365,1.5375726578851714,0.051117990524082994,0.9007372978087798,1.2178903012135196,1.3610051465641804,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
323,-1.0299774873132077,-1.028983071712357,-1.0234968175544017,0.8191836775687,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
217,-0.9132706625314633,-0.947975492044624,-1.100942772661898,1.0366600177386018,0.2491242561148291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280,-0.9132706625314633,-0.947975492044624,-0.9937099117438261,0.3479849405339148,0.527094478727167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
369,-0.7771127002860947,-0.40792496092640396,-0.3920144143701997,1.0729060744335859,1.638975369176518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237,-0.5047967757953575,-0.38092243437049295,-0.2549946476415521,0.05801648697404613,0.2491242561148291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
208,-0.6020524631134779,-0.02988958914365,0.2156384641655418,0.021770430279062062,-0.02884596649750869,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
213,1.5375726578851714,2.0763074822174077,1.6811542300458595,-1.2830876107403457,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
296,-0.9132706625314633,-0.6239451733736919,-1.2558346828768912,-0.44942830675572376,0.8050647013395047,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
363,-0.44644336340448526,0.45615588886274794,-0.04648630696752316,-0.6669046469256249,1.3610051465641804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
252,1.0707453587581934,0.969203893425057,0.7160584817832113,-1.0293652138754605,0.527094478727167,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
389,-0.3491876760863648,-0.29991485470275997,-0.4575456071534659,-0.41318225006074033,1.638975369176518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
364,0.38022997879953835,0.18613062330363797,0.5313796657576427,0.05801648697404613,1.3610051465641804,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
304,-1.0397030560450198,-1.028983071712357,-1.1307296784724736,1.2903824146034863,0.8050647013395047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270,-0.845191681408779,-0.7589578061532469,-0.8805196696636389,-0.41318225006074033,0.527094478727167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202,0.5650157847039672,0.18613062330363797,0.805419199214938,0.20300071375397982,-0.02884596649750869,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
162,0.5650157847039672,0.051117990524082994,1.1056712097855397,1.0366600177386018,-0.3068161891098465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
44,2.0238510944757735,1.806282216658298,2.1172345311126857,-1.319333667435329,-1.4186970795591978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
218,-0.7868382690179068,-0.6239451733736919,-0.9698803870953656,-0.30444407997578943,0.2491242561148291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191,1.5472982266169835,1.3202367386518998,1.4845606516960608,-1.0293652138754605,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
310,-0.9132706625314633,-0.731955279597336,-0.9829866256520189,-0.34069013667077347,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
260,0.07873734811336505,-0.488932540594137,0.1203203655717,0.3842309972288976,0.527094478727167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
106,1.634828345203292,1.806282216658298,2.0076187177297675,-0.9568731004854937,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
54,-1.1758610182903884,-1.028983071712357,-1.4250243078809604,1.2178903012135196,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1.5375726578851714,1.6712695838787428,0.862610058371243,-1.5005639509102469,-1.6966673021715355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
50,-0.6798570129679743,-0.461930014038226,-0.8924344319878692,-0.594412533535658,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,-0.6798570129679743,-0.461930014038226,-0.6839260913138402,0.130508600364013,-1.1407268569468598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
206,-0.9229962312632753,-0.7589578061532469,-0.9698803870953656,0.2754928271439467,-0.02884596649750869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0.32187656640866613,0.051117990524082994,0.5599750953357954,-0.05072168311090479,-1.4186970795591978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
264,0.38022997879953835,1.6712695838787428,0.5671239527303334,-0.8118888737055593,0.527094478727167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
92,2.0238510944757735,1.266231685540078,1.7812382335693935,-1.319333667435329,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
340,-0.397815519745425,-0.515935067150048,-0.3979717955323148,0.2754928271439467,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,-1.0105263498495838,-0.731955279597336,-1.0771132480134378,-0.41318225006074033,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
265,1.0707453587581934,0.969203893425057,0.281169656948808,-1.6093021209951979,0.527094478727167,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
242,-0.44644336340448526,-0.164902221923205,-0.18350607369617075,-0.41318225006074033,0.2491242561148291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14,2.5587573747254355,3.2914211772334028,0.13938398529046836,-2.044254801335,-1.6966673021715355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
316,-0.397815519745425,-0.353919907814582,0.04049145799935749,1.6165969248583392,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
89,1.0707453587581934,0.915198840313235,1.2784352634868779,-0.41318225006074033,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
274,-0.7090337191634104,-0.164902221923205,-0.67201132898961,-0.268198023280806,0.527094478727167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,1.0707453587581934,0.699178627865947,0.23827651258157923,-1.319333667435329,-0.3068161891098465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
329,-0.44644336340448526,-0.9749780186005349,0.33478608740784405,2.2327798886730594,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
392,-0.5534246194544177,-0.515935067150048,-0.7137129971244158,-0.9568731004854937,1.638975369176518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135,0.6428203345584635,0.18613062330363797,0.7899300081934387,0.8554297342636841,-0.5847864117221843,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
307,-0.1838530076455601,0.321143256083193,-0.4456308448292357,-1.5730560643002138,0.8050647013395047,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
382,-0.825740543945155,-0.7589578061532469,-0.9103065754742146,-0.41318225006074033,1.638975369176518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
320,-0.6993081504315983,-0.7589578061532469,-0.5087790851476559,0.6741994507887663,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244,-1.0883308997040801,0.18613062330363797,-0.2966963157763579,-0.7756428170105759,0.2491242561148291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,-1.1661354495585763,-0.9209729654887129,-1.615660505068644,0.8554297342636841,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,-0.7382104253588465,-0.353919907814582,-1.0080076265329023,-0.594412533535658,-1.4186970795591978,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,-0.20330414510918418,-0.164902221923205,0.01785340958332006,-0.41318225006074033,-0.3068161891098465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
190,1.0901964962218176,0.45615588886274794,1.183117164893036,-0.6306585902306415,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
396,-0.5534246194544177,-0.515935067150048,-0.8030737145561425,-1.4643178942152635,1.638975369176518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,1.0999220649536294,0.9962064199809679,1.4845606516960608,-0.9568731004854937,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
170,0.3899555475313504,-0.083894642255472,-0.06554992668629152,0.130508600364013,-0.3068161891098465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
59,-0.9181334468973693,-0.6239451733736919,-1.0044331978356333,0.4929691673138485,-1.1407268569468598,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,0.5650157847039672,-0.40792496092640396,0.20253222560888856,-0.41318225006074033,-1.4186970795591978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
345,-1.0299774873132077,-1.055985598268268,-1.303493732173812,0.2754928271439467,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
236,-0.9229962312632753,-0.7589578061532469,-0.8388180015288331,0.9279218476536509,0.2491242561148291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253,0.38022997879953835,0.051117990524082994,0.6743568136484055,1.2903824146034863,0.527094478727167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
22,-0.825740543945155,-0.353919907814582,-0.6422244231790344,-0.41318225006074033,-1.6966673021715355,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
314,-0.397815519745425,-0.353919907814582,-0.34673831753812484,0.3117388838389307,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161,0.38022997879953835,0.18613062330363797,1.1175859721097698,1.9428114351131907,-0.3068161891098465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
277,-0.6895825816997863,0.321143256083193,-0.2073355983446312,0.021770430279062062,0.527094478727167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,0.32187656640866613,-0.083894642255472,0.3145309914566527,-0.0869677398058882,-0.02884596649750869,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
294,-1.0008007811177717,-0.866967912376891,-1.2439199205526608,-0.594412533535658,0.8050647013395047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
344,-1.098056468435892,-1.218000757603734,-1.4464708800645747,0.45672311061886445,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258,0.3899555475313504,-0.353919907814582,0.28712703811092316,0.5654612807038154,0.527094478727167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
309,-0.397815519745425,-0.353919907814582,-0.4920984178937336,-0.8843809870955268,0.8050647013395047,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,-0.6993081504315983,-0.164902221923205,-0.571927325466076,-0.23195196658582257,-0.5847864117221843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
131,-0.6798570129679743,-0.6239451733736919,-0.617203422298151,0.3117388838389307,-0.5847864117221843,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,-1.098056468435892,-0.9749780186005349,-1.1545592031209342,0.130508600364013,-0.5847864117221843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,-0.49507120706354546,-0.6239451733736919,0.3109565627593836,1.7253350949432888,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,0.3899555475313504,-0.083894642255472,-0.028614163481177818,0.130508600364013,-0.8627566343345221,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
373,-0.397815519745425,-0.353919907814582,-0.27882417229001255,0.8554297342636841,1.638975369176518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88,1.5375726578851714,1.1312190527605228,1.2140955469360346,-0.9568731004854937,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
331,-1.0397030560450198,-0.29991485470275997,-1.351152781470733,0.6017073373987994,1.0830349239518426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
215,1.0707453587581934,0.7261811544218579,1.073501351510118,-0.23195196658582257,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
122,1.2263544584671862,1.266231685540078,0.5123160460388744,-1.6817942343851646,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
398,-0.7090337191634104,-0.5699401202618699,-0.2966963157763579,1.3628745279934533,1.638975369176518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21,-0.7965638377497187,-0.43492748748231497,-0.353887174932663,0.6741994507887663,-1.6966673021715355,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
189,1.2263544584671862,1.266231685540078,1.4547737458854852,-0.9568731004854937,-0.02884596649750869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
72,-1.1855865870222004,-0.164902221923205,-0.7613720464213367,-0.7756428170105759,-1.1407268569468598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,1.5375726578851714,2.0763074822174077,1.8229399017041992,-1.1381033839604113,-0.8627566343345221,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
271,-0.5631501881862297,-0.218907275035027,-0.5409489434230775,-0.30444407997578943,0.527094478727167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
349,-1.0008007811177717,-1.10999065138009,-1.094985391499783,0.6017073373987994,1.3610051465641804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,-0.9229962312632753,-1.5420310762746658,-1.2141330147420852,1.9428114351131907,-0.8627566343345221,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
